date,advertiser_id,advertiser_name,campaign_id,campaign_name,media_type,creative_id,creative_name,creative_size,landing_page,video_duration,country,province,video_type,device_type,demo_gender,demo_age,audience_id,audience_name,audience_type,spend,impressions,clicks,engagements,total_time_on_site,1s_time_on_site,conversions,video_started,video_completed_25,video_completed_50,video_completed_75,video_completed
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.379212,356,1,0,0,0,0,330,315,151,147,134
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,5.156737,353,0,0,0,0,0,331,258,196,149,123
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.313768,353,3,0,0,0,0,294,200,155,135,113
2020-11-17,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.235392,352,0,0,0,0,0,329,298,167,158,153
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.611314,347,0,0,0,0,0,319,301,155,146,139
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.218963,345,0,0,0,0,0,428,374,318,271,233
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.33583,344,0,0,0,0,0,314,281,168,158,146
2020-11-23,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.081309,342,0,0,0,0,0,318,301,144,128,117
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.298511,342,0,0,0,0,0,410,344,273,212,184
2020-11-23,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,5.044065,341,2,0,0,0,0,337,273,180,143,124
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.175579,339,2,0,0,0,0,310,296,134,128,124
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,5.133734,339,1,0,0,0,0,330,274,170,123,108
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.065208,338,1,0,0,0,0,369,304,239,191,169
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,5.145782,336,0,0,0,0,0,331,274,180,136,121
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.061664,335,1,0,0,0,0,279,186,139,113,92
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.919893,333,2,0,0,0,0,301,270,181,166,157
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.872706,330,1,0,0,0,0,295,255,129,119,107
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,5.095665,329,0,0,0,0,0,361,298,237,195,169
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.012654,328,0,0,0,0,0,299,281,108,105,94
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,4.14945,327,0,0,0,0,0,314,286,219,209,196
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.773221,322,0,0,0,0,0,359,315,260,200,164
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,4.966994,318,0,0,0,0,0,317,265,183,156,141
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.854836,315,0,0,0,0,0,334,290,240,193,182
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.83441,314,0,0,0,0,0,343,295,246,207,184
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.215518,313,0,0,0,0,0,297,280,134,130,123
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,4.752425,308,0,0,0,0,0,297,239,150,122,106
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.67519,307,1,0,0,0,0,357,289,220,171,145
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.699082,306,3,0,0,0,0,275,253,162,148,142
2020-11-23,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.530665,302,0,0,0,0,0,277,255,110,102,98
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,600,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.44345,294,5,0,0,0,0,251,175,147,119,99
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.472467,286,2,0,0,0,0,267,252,113,110,106
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.467468,281,0,0,0,0,0,259,250,108,101,95
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,3.825945,273,1,0,0,0,0,234,180,149,127,109
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,4.177927,270,0,0,0,0,0,265,202,126,102,84
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,300,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.084337,270,1,0,0,0,0,237,176,148,121,100
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,4.054869,269,1,0,0,0,0,241,181,170,149,140
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.236333,269,0,0,0,0,0,236,226,92,88,79
2020-11-17,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.16736,267,1,0,0,0,0,247,215,117,111,108
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,4.038152,265,1,0,0,0,0,304,254,194,157,137
2020-11-20,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.079165,259,0,0,0,0,0,238,231,114,105,100
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.002843,252,0,0,0,0,0,230,220,92,88,81
2020-11-20,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.010589,251,0,0,0,0,0,236,221,107,103,95
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,3.82753,249,0,0,0,0,0,242,190,143,116,91
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,3.043153,246,1,0,0,0,0,226,203,144,139,132
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,3.414863,244,0,0,0,0,0,194,115,101,81,73
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,2.928291,243,0,0,0,0,0,232,208,121,115,109
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,3.379458,225,0,0,0,0,0,214,179,118,95,80
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,2.868382,189,0,0,0,0,0,187,154,107,86,76
2020-11-20,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.657599,173,1,0,0,0,0,183,152,128,104,86
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.243043,152,0,0,0,0,0,173,147,132,107,92
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,2.220717,148,0,0,0,0,0,148,110,81,62,49
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.237542,148,0,0,0,0,0,169,143,104,78,69
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.145776,141,1,0,0,0,0,150,133,114,96,88
2020-11-23,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.043416,136,0,0,0,0,0,146,127,104,85,68
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,2.013462,131,0,0,0,0,0,149,119,101,91,82
2020-11-16,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.862503,120,4,0,0,0,0,102,86,75,69,69
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.782082,114,1,0,0,0,0,101,87,74,69,62
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.771164,113,0,0,0,0,0,107,95,90,88,82
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.750069,112,0,0,0,0,0,110,108,107,104,101
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.702102,109,0,0,0,0,0,100,87,75,67,65
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.555981,109,0,0,0,0,0,118,101,83,65,54
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.64638,106,1,0,0,0,0,115,101,86,67,57
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.576858,103,0,0,0,0,0,117,105,87,73,64
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.61816,103,0,0,0,0,0,96,92,89,85,83
2020-11-16,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.56685,102,0,0,0,0,0,87,77,64,61,59
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.563131,100,1,0,0,0,0,86,73,61,53,51
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.48663,95,1,0,0,0,0,92,85,80,77,68
2020-11-16,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.36393,92,0,0,0,0,0,116,98,81,66,59
2020-11-17,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.345187,91,0,0,0,0,0,107,89,72,63,60
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.393696,89,3,0,0,0,0,80,70,60,56,52
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.361788,89,0,0,0,0,0,118,101,86,72,64
2020-11-17,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.358791,87,0,0,0,0,0,85,81,76,75,73
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.330457,87,1,0,0,0,0,85,67,55,45,41
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,1.013805,85,1,0,0,0,0,80,68,46,43,39
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,1.006605,83,2,0,0,0,0,74,54,40,35,33
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.301873,83,0,0,0,0,0,82,82,80,78,76
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.247868,81,0,0,0,0,0,91,75,54,45,37
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.242598,80,1,0,0,0,0,61,53,44,42,37
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.255139,80,0,0,0,0,0,78,74,73,72,62
2020-11-26,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,300,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,1.038567,79,0,0,0,0,0,75,62,53,47,37
2020-11-16,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.212887,78,0,0,0,0,0,78,73,73,67,66
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.97049,78,0,0,0,0,0,73,63,47,42,36
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.15718,76,0,0,0,0,0,81,72,58,42,39
2020-11-17,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.121597,73,0,0,0,0,0,69,64,56,52,50
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.144511,73,0,0,0,0,0,72,70,69,67,65
2020-11-25,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.972792,70,0,0,0,0,0,69,62,51,47,37
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.102611,70,1,0,0,0,0,64,57,54,54,53
2020-11-15,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.066564,68,0,0,0,0,0,62,62,61,59,56
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,600,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.899269,68,0,0,0,0,0,66,57,47,45,39
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.047673,67,0,0,0,0,0,62,51,45,40,37
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,outstream,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.041752,67,0,0,0,0,0,70,60,49,44,40
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,1.014009,65,0,0,0,0,0,59,50,42,38,35
2020-11-18,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,1.009363,64,0,0,0,0,0,64,63,62,60,57
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.991189,63,1,0,0,0,0,59,55,46,42,40
2020-11-27,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.986333,63,0,0,0,0,0,58,57,54,53,49
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.956926,61,0,0,0,0,0,56,54,54,53,45
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.953931,61,0,0,0,0,0,62,58,56,55,53
2020-11-22,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.951218,61,1,0,0,0,0,55,50,47,38,36
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.958853,61,1,0,0,0,0,55,48,44,40,33
2020-11-28,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.764259,61,0,0,0,0,0,59,53,32,31,23
2020-11-29,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.958129,61,1,0,0,0,0,58,55,54,52,49
2020-11-16,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.932122,60,0,0,0,0,0,60,59,58,58,57
2020-11-20,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,QC,instream,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.731375,60,2,0,0,0,0,56,42,32,27,19
2020-11-23,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,AB,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.947274,60,0,0,0,0,0,55,54,52,48,48
2020-11-24,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.934151,60,1,0,0,0,0,54,47,42,40,37
2020-11-21,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.923826,59,0,0,0,0,0,57,53,51,51,50
2020-11-30,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,ON,interstitial,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.922719,59,0,0,0,0,0,58,56,55,54,50
2020-11-19,21059,Chill Burger,102339,Prospecting - Video (English),video,610735,Most Popular Combos,,Most Purchased Combo 2020,40,CA,BC,interstitial,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.901567,58,0,0,0,0,0,51,50,48,45,42
